2020-07-03 11:15:55.113 [main] INFO  com.nine.one.yuedu.read.NineOneYueDuApplication - Starting NineOneYueDuApplication on LAPTOP-VRL8D1D5 with PID 32184 (D:\JXTC\91yuedu-read\target\classes started by asus in D:\JXTC\91yuedu-read)
2020-07-03 11:25:16.620 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-07-03 11:25:16.622 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2020-07-03 11:25:16.668 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 32ms. Found 0 Redis repository interfaces.
2020-07-03 11:25:17.124 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 9004 (http)
2020-07-03 11:25:17.132 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9004"]
2020-07-03 11:25:17.133 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-07-03 11:25:17.133 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.33]
2020-07-03 11:25:17.299 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-07-03 11:25:17.299 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1497 ms
2020-07-03 11:25:17.430 [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2020-07-03 11:25:17.685 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2020-07-03 11:25:18.779 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2020-07-03 11:25:18.828 [main] INFO  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 38b04ebd-e6e8-40d8-9294-f6c6e7cde453

2020-07-03 11:25:18.899 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4b9fa2f, org.springframework.security.web.context.SecurityContextPersistenceFilter@1c2cdc67, org.springframework.security.web.header.HeaderWriterFilter@174b8d0e, org.springframework.security.web.authentication.logout.LogoutFilter@450d10cb, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@21d8da75, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@598e5cb8, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6d80e411, org.springframework.security.web.session.SessionManagementFilter@4e647f39, org.springframework.security.web.access.ExceptionTranslationFilter@63c4d16, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@2b62475a]
2020-07-03 11:25:18.992 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-07-03 11:25:19.366 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2020-07-03 11:25:19.381 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2020-07-03 11:25:19.408 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2020-07-03 11:25:19.476 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: getChapterListByBookIdUsingGET_1
2020-07-03 11:25:19.570 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: uploadHeadUsingPOST_1
2020-07-03 11:25:19.626 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: addBookUsingPOST_1
2020-07-03 11:25:19.632 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: findByIdUsingGET_1
2020-07-03 11:25:19.637 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: uploadHeadUsingPOST_2
2020-07-03 11:25:19.638 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: getBookUsingGET_1
2020-07-03 11:25:19.639 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: getChapterUsingGET_1
2020-07-03 11:25:19.640 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: getBookUsingGET_2
2020-07-03 11:25:19.640 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: getChapterUsingGET_2
2020-07-03 11:25:19.656 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9004"]
2020-07-03 11:25:19.696 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 9004 (http) with context path ''
2020-07-03 11:25:19.698 [main] INFO  com.nine.one.yuedu.read.NineOneYueDuApplication - Started NineOneYueDuApplication in 4.341 seconds (JVM running for 5.385)
2020-07-03 12:04:33.884 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-07-03 12:04:33.907 [SpringContextShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2020-07-03 12:07:35.016 [main] INFO  com.nine.one.yuedu.read.NineOneYueDuApplication - Starting NineOneYueDuApplication on LAPTOP-VRL8D1D5 with PID 132892 (D:\JXTC\91yuedu-read\target\classes started by asus in D:\JXTC\91yuedu-read)
2020-07-03 12:07:35.024 [main] INFO  com.nine.one.yuedu.read.NineOneYueDuApplication - The following profiles are active: test
2020-07-03 12:07:36.707 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-07-03 12:07:36.713 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2020-07-03 12:07:36.790 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 57ms. Found 0 Redis repository interfaces.
2020-07-03 12:07:37.757 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 9004 (http)
2020-07-03 12:07:37.777 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9004"]
2020-07-03 12:07:37.779 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-07-03 12:07:37.780 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.33]
2020-07-03 12:07:38.083 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-07-03 12:07:38.084 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2927 ms
2020-07-03 12:07:38.337 [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2020-07-03 12:07:38.754 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2020-07-03 12:07:40.856 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2020-07-03 12:07:40.955 [main] INFO  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 453b8676-8344-46b3-985f-2bd6f880a18e

2020-07-03 12:07:41.104 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2cff5aa3, org.springframework.security.web.context.SecurityContextPersistenceFilter@49fe0bcd, org.springframework.security.web.header.HeaderWriterFilter@10cb050, org.springframework.security.web.authentication.logout.LogoutFilter@5d0e703a, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6be8ce1b, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@23ec63af, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@b6136eb, org.springframework.security.web.session.SessionManagementFilter@42238078, org.springframework.security.web.access.ExceptionTranslationFilter@46de118b, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@160546b1]
2020-07-03 12:07:41.279 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-07-03 12:07:41.993 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2020-07-03 12:07:42.025 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2020-07-03 12:07:42.080 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2020-07-03 12:07:42.263 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: getChapterListByBookIdUsingGET_1
2020-07-03 12:07:42.471 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: uploadHeadUsingPOST_1
2020-07-03 12:07:42.595 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: addBookUsingPOST_1
2020-07-03 12:07:42.607 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: findByIdUsingGET_1
2020-07-03 12:07:42.614 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: uploadHeadUsingPOST_2
2020-07-03 12:07:42.619 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: getBookUsingGET_1
2020-07-03 12:07:42.620 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: getChapterUsingGET_1
2020-07-03 12:07:42.621 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: getBookUsingGET_2
2020-07-03 12:07:42.622 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: getChapterUsingGET_2
2020-07-03 12:07:42.664 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9004"]
2020-07-03 12:07:42.738 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 9004 (http) with context path ''
2020-07-03 12:07:42.745 [main] INFO  com.nine.one.yuedu.read.NineOneYueDuApplication - Started NineOneYueDuApplication in 8.705 seconds (JVM running for 10.761)
2020-07-03 12:07:49.915 [http-nio-9004-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-07-03 12:07:49.915 [http-nio-9004-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-07-03 12:07:49.930 [http-nio-9004-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 15 ms
2020-07-03 12:07:52.788 [http-nio-9004-exec-1] INFO  c.n.one.yuedu.read.service.impl.ChapterServiceImpl - 
2020-07-03 12:08:13.267 [http-nio-9004-exec-4] INFO  c.n.one.yuedu.read.service.impl.ChapterServiceImpl - 　　李沐云觉得脑袋十分的疼痛，让她痛得销魂，不得不从沉睡中清醒了过来，她下意识的睁开眼睛，映入自己眼里的是一间古香古色的大房子，扭过头去，却看到这张大床上躺着一个穿着绛紫色衣服的少年，一动不动。
　　一个十五岁的少年从床上跌下来跪着，满脸的惊慌失措的看向床边另一个十六岁的少年道：“哥，怎么办？他……他死了。”
　　“他……怎么死了呢？”十六岁的少年眼睛里满是惊恐和茫然。
　　“怎么办啊？他可是裴东来啊，在临邺城的裴家的嫡孙啊！”
　　两个少年满脸的惊慌失措，这床的前面的地上，散落一大片的吃食以及破碎的盘子碟子。
　　“啊？哥，裴家的人会把我们抓起来处死的啊。我不想死啊？我才十五岁啊？哥怎么办？呜呜呜！”
　　“我也不知道怎么办？我们李家的嫡系，都会死在这里了。呜呜呜！”
　　两个少年抱头痛哭起来，他们满脑子都是死亡的悲伤。
　　这一幕十分的有冲击性，李沐云眨了眨眼睛，这是怎么回事？头部一阵疼痛，本体的记忆迅速的涌了上来。
　　她本来是现代一个二十八岁的医生，遭遇车祸死亡，醒来就变成了架空时代的一个女扮男装的，与她同名的十四岁的李沐云。
　　这李沐云的父亲李世阳，他在京城是六品官员，父亲李世阳前段时间被山贼杀死，所以一家人就从京城来临邺城投靠祖父和大伯。
　　正好裴家宴会，两个嫡堂哥就把李沐云带到裴家来……谁知道这个裴家嫡子裴东来对李沐云的外貌感兴趣，他坐在床上，挑起李沐云下巴想要轻薄她。
　　李沐云反抗，就狠狠的推开裴东来，自己却后退摔倒撞到了头，立刻死亡。
　　而裴东来看来是吃东西被噎死了……
　　心塞，这些熊孩子啊，自己一穿越过来，就必须为他们擦屁股。
　　她摇摇晃晃的站了起来，摸了摸一下自己的后脑勺，好大一个包，她双眸微微眯了眯，如今情况紧急，毕竟是一条人命，不尽快处理清楚的话，会死人。
　　她走了过去，看到床上的裴东来，忍不住的对他的外貌在心里吹了口哨：
　　一身绛紫色的服侍在他身上显得大方贵气，他长相极美，长眉若柳，身如玉树，长长的头发散落在床上，哪怕嘴唇发紫，也十分的诱人，他仿佛希腊神话中水仙花美少年，让人蛊惑而邪魅。
　　她小心翼翼的把手伸到裴东来的脖子处，没有气息了，时间就是生命，这个叫裴东来的少年被噎住，如今休克了。
　　“啪！”的一声，一个小丫鬟手中捧着的东西摔倒在地上，碎了了。
　　小丫鬟看着前面这一幕尖叫起来：“啊！少爷死了……李家三位少爷杀死人了。”她吓得跑了出去。
　　李沐云无奈，伸出手去拦住小丫鬟，谁知道她跑得太快，根本拦不住。
　　顿时她尖叫的声音十分的有穿透力，一下子把整个裴家的人都哄起来了。
　　她不满的看向两个堂哥，这两个人都吓呆了，整张脸都是眼泪。
2020-07-03 12:09:29.213 [http-nio-9004-exec-7] INFO  c.n.one.yuedu.read.service.impl.ChapterServiceImpl - 　　这首《父亲》，作词：车行，作曲：戚建波，演唱：刘和刚。李沐云就直接把它唱了出来。
　　其实，她也知道，现在这个时候，唱这个《父亲》这首歌，真的是不伦不类的，牛头不对马嘴。但是一时情急之下，她也不知道该怎么拍刘忠贤的马屁了。只能选这一首歌了。
　　悠扬的歌声在宴会这里回荡着，大家都被李沐云不拘一格的唱歌模式给镇住了，瞬间都陷入了歌声之中，身在何处都忘记了，哪怕刚才发生了可怕的事情，他们都忘记了。
　　一曲歌曲唱完了，李沐云看着众人都沉浸在这歌声之中。她知道这一次……自己取得成功了，算是造成了轰动了。
　　她依然挺直的站着，笑盈盈的看着上位者刘忠贤。
　　刘忠贤对上李沐云那双眼，却发现那双眼带着孺慕之情看向自己……他猛一恍惚，如果自己有那么聪明伶俐而又懂事的儿子多好啊？
　　刘公公只是恍惚了一瞬间，又恢复了清明，他一双三角眼莹然有趣的看向李沐云。
　　“啪啪！”两声，他笑着拍了拍手道：“不错，唱得不错。不知道你是哪家的公子？”
　　“小子李沐云……我父亲已经去世。”李沐云决定还是不要说太多话，如果他真的是为了段容霆而来的话，说不定自己的父亲李世阳和段容霆有关联，要不然，自己父亲的赤金弥勒佛，怎么会让段容霆感兴趣了呢？
